post_id,comment_id,comment_text,lang
A1,11027,😍  😍  😍  😍  😍  😍,most_emoji
A1,11029,she literally ate this up,en
A1,11031,👽,most_emoji
A1,11032,you are so hot in your pictures,en
A1,11033,🪭  🪭  🪭,most_emoji
A1,11034,👏  👏  😍  😍  😍,most_emoji
A1,11036,omg the coat is stunnnniiiinnngggg  😍  😍  😍,en
A1,11038,😘  😘,most_emoji
A1,11039,❤  ❤,most_emoji
A1,11042,montana X ft djeago4️⃣4️⃣4️⃣ ❤ ️ 😎 🇨🇦 💀  👁 ️ 🕷 ️djeago XO CAPALOT records check me out on my youtube channel at montana X universe,en
A1,11043,gorgeous!!!,en
A1,11044,beautiful ANGLES ANGEL 🔥  ❤ ️ 🔥,en
A1,11046,so basically,en
A1,11048,so so pretty  ❤ ️,en
A1,11049,🍒,most_emoji
A1,11056,"girl, the shoes though?  😮  😬",en
A1,11059,beautiful  ❤ ️ 😍,en
A1,11060,A LOOK!,en
A1,11061,showing himself to be real  ✨  ✨  ✨  ✨  ✨  ✨  ✨  ✨  ✨,en
A1,11063,😮  😮,most_emoji
A1,11072,❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥,most_emoji
A1,11074,this red!  ❤ ️,en
A1,11075,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,most_emoji
A1,11076,the clothes I need for valentine's day  ❤ ️ ❤ ️ ❤ ️,en
A1,11077,😍  😍  😍  ❤ ️,most_emoji
A1,11079,cute,en
A1,11080,that wall is total cringe eww.,en
A1,11084,"get the shoes babe, get the shoes",en
A1,11088,👏  👏  👏  👏,most_emoji
A1,11089,😍  😍  😍  😍  😍  😍  😍  😍,most_emoji
A1,11096,always burning red  💋  ❤ ️,en
A1,11099,my queen  ❤ ️ 🔥  🔥  🔥  🔥  🔥 awesome outfit  red firey,en
A1,11100,👏  🏾  👏  🏾  👏  🏾  💖  🥰  😎,most_emoji
A1,11101,pretty girl,en
A1,11102,my period coming to ruin my week like…,en
A1,11107,she just keeps popping off  🙌,en
A1,11109,what happening under the camera,en
A1,11110,concerned*,en
A1,11111,I love red on brunettes. such a pretty look  ♥ ️,en
A1,11120,🧎  🏾  😮 ‍ 💨  ❤ ️,most_emoji
A1,11123,🙂  🙂  🙂  🙂   ❤ ️,most_emoji
A1,11124,so beautiful lovely pretty  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍,most_emoji
A1,11125,🔥  🔥  👏,most_emoji
A1,11131,❤ ️ 🙌  ❤ ️,most_emoji
A1,11133,drenochrome shortage is showing,en
A1,11136,beautiful love  😍  ❤ ️,en
A1,11137,the queen  ❤ ️,en
A1,11143,back ground  😂  😂  😂  😂  😂  😂  😂,en
A1,11144,👑  ♨ ️ ♨ ️ ♨ ️ ♨ ️ ♨ ️ 🎈  👑  🎈  ♨ ️ ♨ ️ ♨ ️ ♨ ️ 👑,most_emoji
A1,11149,😍  🥰,most_emoji
A1,11150,😮  ❤ ️ 🌹  👨 ‍ 👩 ‍ 👦  😊  🙏  🙋  🏻  🤙  🏽  💯,most_emoji
A1,11151,😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍,most_emoji
A1,11154,👍  🏼  👍  🏼  👍  🏼  😃  ❤ ️,most_emoji
A1,11155,🔥  🔥  🔥  ❣ ️,most_emoji
A1,11161,kylie your so beautiful and stunning  😍  😍  😍,en
A1,11166,L ❤ ️ ❤ ️ ❤ ️,most_emoji
A1,11168,I feel like this is if nap time in an elevator was sexy? 😂  😍  👏  gorgeous!,en
A1,11170,🥹  😍,most_emoji
A1,11172,love it,en
A1,11173,LOVE ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥,most_emoji
A1,11174,MY GIRLSSSSS!!!!!!!!!!!,en
A1,11176,it sounds like a sex and the city night,en
A1,11178,❤ ️ ❤ ️ 🔥,most_emoji
A1,11180,oh kylie why are you DOING IT TO USSS,en
A1,11192,you are such an inspiration to me omg slay,en
A1,11196,😍  🙌,most_emoji
A1,11197,I will style you better than your personal stylist.,en
A1,11198,CB instant  ‼ ️,en
A1,11199,i loveeeeeee,en
A1,11201,comment back hurry  🌞,en
A1,11202,CB instant  🌞,en
A1,11203,CB fast  ❌,en
A1,11204,ah the filthy wall and tiles is all I see! looks like a dodgy stairwell hehe,en
A1,11205,that coat  😍,en
A1,11218,the prettiest  😍  ❤ ️,en
A1,11226,♡ ♥ ︎,most_emoji
A1,11228,🤤  🤤  🔥  🔥,most_emoji
A1,11233,I love u  ❤ ️,en
A1,11235,💫,most_emoji
A1,11236,🌴   🪐   🪐   🪐   🌴 ...  😎  🏝  🚀  🚀  🚀,most_emoji
A1,11237,queen girl  👑  😍,en
A1,11239,top top top,en
A1,11242,my girl,en
A1,11246,sexy,en
A1,11247,QUEEN KYLIE  😍  😍  😍  😍,en
A1,11248,show some cheeks,en
A1,11249,queen,en
A1,11253,❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥  🔥,most_emoji
A1,11257,you  🤝  🏻  the color red  ❤ ️,en
A1,11260,❤ ️ ❤ ️ 🔥  🔥  🔥  🔥,most_emoji
A1,11261,first only  🔥  🔥  🔥  🔥,en
A1,11266,I don’t get the shoes  🤔,en
A1,11269,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❣ ️ ❣ ️ ❣ ️,most_emoji
A1,11271,gorgeous  love u  ❤ ️,en
A1,11272,LBBBB 🖤 folllow,en
A1,11274,❤ ️ 😘,most_emoji
A1,11276,"wowww, smiling??? I love it  😍  😍  😍",en
A1,11282,please bless me with some dollars,en
A1,11283,where is that?,en
A1,11284,QUEENIE,en
A1,11286,the coat.,en
A1,11289,I just love this song  🎵,en
A1,11293,oh what a pretty red honey,en
A1,11297,beyond ❣ ️,en
A1,11298,you not even the fart!….. tehe jk  😍  ❤ ️,en
A1,11301,shoes  😍,en
A1,11306,"I can't believe it, I took this, how can you put the photo in my crappy apartment here  😩  🤭",en
A1,11307,"wherever you are , the hallway is filthy.",en
A1,11309,my cute smile ❤ ️ 🥔  🍪,en
A1,11310,beautiful and gorgeous woman,en
A1,11311,love your smile 🤭,en
A1,11313,mother.,en
A1,11318,💖  💖  💖  💖,most_emoji
A1,11320,bih you look sooo good wtf,en
A1,11324,the GWORL  ❤ ️,en
A1,11331,"A parede toda ferrada e a queen jogada nela, ahhhh isso é bom de mais",en
A1,11332,❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥,most_emoji
A1,11333,🌹  🌹  🌹  🌹  🌹,most_emoji
A1,11337,CBCBCB  ❤ ️,en
A1,11339,FIRST  ❤ ️,en
A1,11341,queen! so gorgeous  😍  ✨  ❤,en
A1,11342,🔥  🔥  🔥  🔥  🔥  🙌,most_emoji
A1,11346,I would not be leaning on this wall …,en
A1,11347,sexy girl,en
A1,11349,the jacket  ❤ ️ ❤ ️,en
A1,11351,👍  👍  👏  👏  👏  👏  👏  👏,most_emoji
A1,11356,😮 ‍ 💨,most_emoji
A1,11358,you at orientation  😍,en
A1,11364,ENTIRE OUTFIT IS beautiful!  😍  ❤ ️,en
A1,11367,idk about the shoes,en
A1,11368,🔥  🔥  🔥  amazing,en
A1,11370,love you,en
A1,11372,♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️⚘️⚘️⚘️ 🕊  ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️,most_emoji
A1,11373,it’s giving blair waldorf,en
A1,11378,gorgeous sweet angel love seeing u x,en
A1,11379,how much?,en
A1,11382,❤ ️ 🙌  🏽,most_emoji
A1,11383,"simon , why not me",en
A1,11384,please hire me as your personal driver ma'am big fan,en
A1,11390,my style queen  ❤ ️,en
A1,11391,I love that smile on last one  ❤ ️ ❤ ️ ❤ ️ queen!!!! so cute,en
A1,11392,je me demande toujours pourquoi  les gens aiment tes photos . de fois c'est juste ridicules,en
A1,11393,when you get a text from timothee,en
A1,11394,obsessed  🔥,en
A1,11398,💋  💋  ♥ ️ ♥ ️ ♥ ️,most_emoji
A1,11404,❤ ️ ❤ ️ ❤ ️ 😍,most_emoji
A1,11406,omg love the red,en
A1,11407,🍒  🪩,most_emoji
A1,11408,first 😍,en
A1,11409,pookie looks great in this quinnessential red coat,en
A1,11411,first 👏  🔥,en
A1,11417,ate it tf zowwnnn,en
A1,11419,please move to paris,en
A1,11420,why do we need so many pictures of the same outfit?,en
A1,11421,🥀,most_emoji
A1,11422,so beautiful,en
A1,11423,omg,en
A1,11427,❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  😍  😍  😍  😍,most_emoji
A1,11432,👸  🏻  👸  🏻  👸  🏻  🌹  💘,most_emoji
A1,11436,chamoy pickle realness,en
A1,11439,glory queen  😍,en
A1,11443,need to recreate this outfit asap,en
A1,11444,"am having extremely hard time,I feel like i should committee suicide 😭 
just want someone that totally understands my pain  💔",en
A1,11447,preciso desse look blz,en
A1,11448,the video 😂  😂,en
A1,11453,red  ❤ ️,en
A1,11454,girl I’m obsessed,en
A1,11458,♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️,most_emoji
A1,11459,LBLB first,en
A1,11461,the true model  ❤ ️‍ 🔥,en
A1,11463,♥ ️ ❤ ️‍ 🔥,most_emoji
A1,11464,whats this run down place your posing in?,en
A1,11465,❤ ️‍ 🔥,most_emoji
A1,11467,love you  😍  😍  😍    ❤ ️ ❤ ️ ❤ ️,en
A1,11468,🌹  🌹  🌹  🌹,most_emoji
A1,11471,giving jlo & latto vibes  ❤ ️ ❤ ️ new video is  🔥  🔥  🔥,en
A1,11472,hey   👋  where do ya get these posse's?,en
A1,11473,slayed!,en
A1,11474,QUEEN KYLIE JENNER  🤍  🔥  🙌  🏻  👑,en
A1,11476,love  ❤ ️ u my queen,en
A1,11479,"kylie, I love when you smile!",en
A1,11481,🌸,most_emoji
A1,11483,❤ ️ ‼ ️,most_emoji
A1,11484,beautiful girl  😍,en
A1,11486,too wealthy to be hanging out those slum conditions  🤷  🏽 ‍ ♂ ️,en
A1,11492,"oh yes rub that dirt encrusted wall, super hot  🥵",en
A1,11500,first now,en
A1,11502,could you please live in paris forever?  🥹  ❤ ️ ❤ ️,en
A1,11506,glamorous 👨  🏽 ‍ 🍼  ❤ ️ 🥰  😍  😘  🙏  🏽  💋  💋  💋,en
A1,11509,first  🔥  🔥,en
A1,11512,girl bye,en
A1,11519,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥,most_emoji
A1,11521,I love you baby  😍  🔥  ❤ ️,en
A1,11523,your fashions have been horrible please just stop smh  🤦,en
A1,11527,tfou,en
A1,11528,💋  💋  💋  🔥  🔥  🔥  🌹  👍  👌  👌  👌  ❤ ️ 🔥  💯  👌,most_emoji
A1,11530,QUEENNNNNN 🔥  ❤ ️,en
A1,11531,😍  😍  🔥,most_emoji
A1,11533,teamo,en
A1,11542,lady in red gorgeous! 💗  🌹,en
A1,11543,your smile  🥹  🥹,en
A1,11546,ur so cute  🥰,en
A1,11547,it’s the red on red for me  🔥,en
A1,11549,first first,en
A1,11553,which lipliner is it ?,en
A1,11556,beeeeauuutiful in red let me hang on your wrist and be your eye candy  🙃  your smile is electrifying 1moatbeautifulwomanintheworld/universe 1godess 1queen,en
A1,11559,slay my queen ❤ ️,en
A1,11563,I love youuu,en
A1,11567,"YOU'RE SO PRETTY, YOU'RE SO POPULAR  😍  😍  😍  😍",en
A1,11569,👍  🏼  ❤ ️ 😘  😘  😘,most_emoji
A1,11570,🤌  🤌  🤌,most_emoji
A1,11571,queen!  🔥,en
A1,11572,you’re stunning  😍,en
A1,11573,that red ❤ ️ look 😍,en
A1,11574,🫀,most_emoji
A1,11575,hiiii girls  🤤,en
A1,11584,pretty woman  ❤ ️,en
A1,11585,can someone help me and my babies were homeless trying to get a hotel room,en
A1,11587,🔥  🔥  🔥  😮,most_emoji
A1,11588,she's so cute,en
A1,11589,❣ ️ 😍  😘  🖤  ❣ ️,most_emoji
A1,11590,hardly ever seen but when u step baby! 😍  😍  😍  🔥,en
A1,11591,beautiful  ❤ ️ 🔥  🔥,en
A1,11594,in love,en
A1,11603,🔥  🔥  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼,most_emoji
A1,11604,“kylie kicked you out and made you stumble to the car” 🤣,en
A1,11606,MY love  ❤ ️,en
A1,11613,"baby, this walls looks diiirrrty dirty",en
A1,11614,do I hear timothy  😍,en
A1,11616,telling my kids this was the queen of hearts,en
A1,11617,💖  💖  💖  💖  💥  💥  💥  💥  💥  💥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🔥  🔥  🔥  🔥,most_emoji
A1,11618,shes aged sooo fast :(,en
A1,11620,✨  ✨  ✨  ✨  ✨  ✨  🔥  🔥  🔥  🔥  🔥  🔥,most_emoji
A1,11621,🌈  ❤ ️‍ 🔥  🔮,most_emoji
A1,11635,lady queen 😍,en
A1,11636,LBBBB CBBBBB ROWWWW  🙌  🙌  🔥  🙌  😍,en
A1,11643,stunning queen  🤗  ❤  😘,en
A1,11645,kylie! you a model girl! always serving,en
A1,11649,looking good doll,en
A1,11650,so good 😍  😍  😍  😍  😍,en
A1,11653,🙌  🙌  🙌  🔥,most_emoji
A1,11655,QUEEN,en
A1,11656,filter on :),en
A1,11657,❤ ️ 🔥  😍  🙌,most_emoji
A1,11658,😊  😊  😊,most_emoji
A1,11659,👑  👑  ❤ ️ ❤ ️,most_emoji
A1,11665,U said u weren’t posting these babe,en
A1,11669,🥰  🥰  🥰  🥰  🥰,most_emoji
A1,11671,🔥  🔥  🔥  🔥  🔥  🔥,most_emoji
A1,11674,lady in red ❤ ️‍ 🔥,en
A1,11675,"absolutely  🔥 
.
.
yass   ❤ ️ ✨  🥂",en
A1,11676,🫦,most_emoji
A1,11678,🥰,most_emoji
A1,11682,wow great  ❤ ️ 🔥,en
A1,11686,valentine’s day came early!!!  ❤ ️ 😍,en
A1,11689,👀  💞  😘  💋,most_emoji
A1,11693,😍  😍  ❤ ️‍ 🔥,most_emoji
A1,11696,mommy ❤ ️,en
A1,11703,I like this era of natural look,en
A1,11707,like my comment  ❤ ️,en
A1,11708,"kylie jenner you are so beautiful, your photos are really beautiful red color dress suits you  ❤ ️ ✨",en
A1,11711,she’s happy and pretty ❤ ️,en
A1,11713,queen  🔥  🔥,en
A1,11719,shoes?,en
A1,11720,😍  😍  😍  🔥  🔥  🔥,most_emoji
A1,11722,❤ ️ 🙌,most_emoji
A1,11725,that video is so adorable,en
A1,11730,👁 ️  🥀,most_emoji
A1,11731,ilove ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,most_emoji
A1,11732,🥵  🥵  🥵,most_emoji
A1,11734,😅,most_emoji
A1,11737,🇮🇷 🤍  ❤ ️,most_emoji
A1,11741,is this timmy voice?,en
A1,11744,👑  👑  👑  ❤ ️ ❤ ️ ❤ ️ ❤ ️ 👑  👑  👑 love kylie,en
A1,11748,omggg  😍  ❤ ️ ❤ ️,en
A1,11757,🙌  🙌,most_emoji
A1,11758,youuuu>,en
A1,11768,my queen  😍  😍  😍,en
A1,11770,loveeee,en
A1,11773,ugh I feel this,en
A1,11776,SO PRETTY,en
A2,11783,"looks like snake skin texture , AMAZING  ❤ ️",en
A2,11784,❤ ️ 😍  ❤ ️ 😍  ❤ ️ 😍  ❤ ️ 😍  😍  ❤ ️,most_emoji
A2,11786,❤ ️ 🔥  👏  great woman every things have time,en
A2,11787,timothee drank it all and drained the factory..,en
A2,11788,🔥  🔥  ❤ ️,most_emoji
A2,11789,heyyy hope all is well! I’m in LA all week and would love to work with you in any way you see fit! have an amazing day muah….king ky!,en
A2,11791,yes please,en
A2,11798,so so very sexy sending some love too,en
A2,11801,BIG WOW !!! vry sexy  🙌,en
A2,11805,👏  🙌  🔥  ❤ ️,most_emoji
A2,11806,super sexy!  ❤ ️,en
A2,11809,I HAVE A HARD-ON,en
A2,11810,there's just something about this dress that I don't like. I think it's the way it sits on her body. it makes her body look older than it should be.,en
A2,11812,🍖,most_emoji
A2,11815,"alot of filler, a lot of butt padding  😂",en
A2,11817,hot babe ever ❤ ️ 🔥,en
A2,11820,❤ ️ 👏  ❤ ️,most_emoji
A2,11822,"I was going to say I really like this woman, then I realised that so fo a other 10,000,000  ☝ ️ 😀",en
A2,11823,where is your boobies?,en
A2,11826,WOW!! GORGEOUS!!!,en
A2,11827,what camera you using   💕  💕  💕,en
A2,11829,photo of khloé with this dresse is top (butt 😗 ) with kylie beautiful all..,en
A2,11832,BEAUTIFUL!!!  😍  😍  😍,en
A2,11833,so beautiful 🔥  🔥,en
A2,11836,❤ ️ 🙌  🔥  👏  😍,most_emoji
A2,11838,🔥  🔥  ❤ ️ ❤ ️,most_emoji
A2,11839,✨ ️ 🩶  ✨ ️,most_emoji
A2,11842,favorite girl  ❤ ️ ❤ ️ 🔥,en
A2,11843,I would I would I say I would hang out with you,en
A2,11847,the real model of the family,en
A2,11849,"yes, I know, nobody is perfect",en
A2,11855,LBLLB top,en
A2,11857,naecissist!,en
A2,11860,you catch my penice,en
A2,11863,nice piks,en
A2,11867,I miss kylie calendars   💕,en
A2,11869,this with the pink hair would’ve been a serve,en
A2,11870,you are very ‘ attractive ‘ …,en
A2,11872,impossible net to love thiscute little thing,en
A2,11873,in loveeeeeeeeee 🤍,en
A2,11874,inshape,en
A2,11876,too beautiful  ❤ ️ 😍,en
A2,11882,beautiful 😍 …,en
A2,11884,beautiful woman  🎉  🎉  🎉  🎉,en
A2,11886,she going to have to get fillers the rest of her life cause she started too young.,en
A2,11887,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥,most_emoji
A2,11888,THE HAIR IS SO CHILLLLLLL!!!! wet hair look is awesome!!!!!  🥶 btw  🤫  it’s actually scorching  ☕ ️ 🥰,en
A2,11890,"so many hating , but still they're following you and watching your every move , slay girl slay I love you kylie jenner since back then & now you will always be ""that"" girl  😍  😍  ❤ ️",en
A2,11891,horrible  🤢  🤮,en
A2,11892,you look like kenny!,en
A2,11894,she looks strange. very strange.,en
A2,11895,that’s  🔥  🔥  🔥 . good god that’s beyond belief….,en
A2,11896,weird pose. looks stupid.,en
A2,11898,😍  😍  😍  🔥  🙌,most_emoji
A2,11899,🔥  🔥  🔥  so hot,en
A2,11900,stunning 🔥,en
A2,11901,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,most_emoji
A2,11905,she look so much like kendall in some of these pictures,en
A2,11906,❤ ️first,en
A2,11909,🌊,most_emoji
A2,11910,❤ ️ ❤ ️ 😍,most_emoji
A2,11912,yesss!!,en
A2,11914,🔥  🙌  ❤ ️,most_emoji
A2,11917,ahe look in her latest 30's,en
A2,11919,booo!!!!! she's 26 but she looks 32.,en
A2,11923,🔥  👏  🔥  👏  🔥  👏  🔥  👏,most_emoji
A2,11924,❤ ️ 🔥  👏,most_emoji
A2,11925,one love  🎶  ✨ ️..,en
A2,11926,"babe, I want to get you a vday present but I need your permission.",en
A2,11927,hi beautiful,en
A2,11929,you look so beauty grlll ✨  🫶  🏻,en
A2,11930,💚  💚  💚  💚,most_emoji
A2,11933,👼  🏼 firsts,en
A2,11936,"wonderful, very sexy  😍  😍  🔥  🔥  🔥  🔥",en
A2,11938,🫶  🏼  🤍,most_emoji
A2,11944,dammmmm look at you ms sunset vibe dammmmmm  ❤ ️,en
A2,11945,typical ‘christian’  🙈,en
A2,11946,🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️,most_emoji
A2,11948,I thought hospital band  😂,en
A2,11950,it’s sad she is looking so cosmetic now and she is so young 🥲  🥲,en
A2,11954,that’s what I thought!!!,en
A2,11956,👏  👏  👏  👏  👏  👏  👏  👏  👏,most_emoji
A2,11957,🙌  ❤ ️,most_emoji
A2,11958,look look amazing mama  😍  🙌  ❤ ️ 🔥,en
A2,11961,she's amazing  😍  😍  😍,en
A2,11966,she looks a mess stop showing her please  😂,en
A2,11967,the seats weren't comfy you brought your own cushion?,en
A2,11972,her face is already falling off at 26….omgggg so so soooo sad  🥲  🥲  🥲,en
A2,11974,when they put the I.V. in your hand instead of your arm,en
A2,11982,you looking so wie so sweet  😍  😍  😍,en
A2,11984,hi friend good night  🌃  🌉,en
A2,11985,the shoes are a no.,en
A2,11986,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🔥  🔥  😍  😍  😍  😍,most_emoji
A2,11987,girl galliano is antisemitic LOL,en
A2,11991,🧜 ‍ ♀ ️,most_emoji
A2,11994,so beautiful  😮  😮  😍,en
A2,11998,🔥  🔥  🔥  🔥  🙌,most_emoji
A2,12000,👑 good afternoon hew are you doing tuday lovely very nice disney biutiful heva good happy fresh natural lovely week  🗽  end  👌,en
